Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,disease_state,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,sample_ID,Sample Name,Sheep_ID,SRA Study,visit_sheep_foot
SRR12514698,AMPLICON,494,46098810,PRJNA658364,SAMN15867687,Metagenome or environmental,23159056,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",CODD,SRX9005375,United Kingdom,Europe,United Kingdom: Wales,Ovis aries,Illumina MiSeq,Foot,not collected,166-B72,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:31:00Z,1,Sample-166-B72,Sample-166-B72,BIOP,SRP278242,B23-3-BIOP
SRR12514699,AMPLICON,493,102172561,PRJNA658364,SAMN15867686,Metagenome or environmental,49787141,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",CODD,SRX9005374,United Kingdom,Europe,United Kingdom: Wales,Ovis aries,Illumina MiSeq,Foot,not collected,165-B71,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:31:00Z,1,Sample-165-B71,Sample-165-B71,BIOP,SRP278242,B22-3-BIOP
SRR12514700,AMPLICON,495,115009928,PRJNA658364,SAMN15867685,Metagenome or environmental,56146413,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",CODD,SRX9005373,United Kingdom,Europe,United Kingdom: Wales,Ovis aries,Illumina MiSeq,Foot,not collected,164-B70,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:31:00Z,1,Sample-164-B70,Sample-164-B70,BIOP,SRP278242,B20-3-BIOP
SRR12514701,AMPLICON,494,39182562,PRJNA658364,SAMN15867684,Metagenome or environmental,19297033,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",CODD,SRX9005372,United Kingdom,Europe,United Kingdom: Wales,Ovis aries,Illumina MiSeq,Foot,not collected,163-B69,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:31:00Z,1,Sample-163-B69,Sample-163-B69,BIOP,SRP278242,B18-3-BIOP
SRR12514702,AMPLICON,491,44781246,PRJNA658364,SAMN15867683,Metagenome or environmental,22183077,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",CODD,SRX9005371,United Kingdom,Europe,United Kingdom: Wales,Ovis aries,Illumina MiSeq,Foot,not collected,162-B68,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:31:00Z,1,Sample-162-B68,Sample-162-B68,BIOP,SRP278242,B17-3- BIOP
SRR12514703,AMPLICON,494,45918363,PRJNA658364,SAMN15867682,Metagenome or environmental,22326630,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",CODD,SRX9005370,United Kingdom,Europe,United Kingdom: Wales,Ovis aries,Illumina MiSeq,Foot,not collected,161-B67,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:31:00Z,1,Sample-161-B67,Sample-161-B67,BIOP,SRP278242,B24-3-BIOP
SRR12514704,AMPLICON,495,70885913,PRJNA658364,SAMN15867681,Metagenome or environmental,34652821,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",CODD,SRX9005369,United Kingdom,Europe,United Kingdom: Wales,Ovis aries,Illumina MiSeq,Foot,not collected,160-B66,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:31:00Z,1,Sample-160-B66,Sample-160-B66,BIOP,SRP278242,B21-3-BIOP
SRR12514705,AMPLICON,493,56740268,PRJNA658364,SAMN15867680,Metagenome or environmental,27802806,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",CODD,SRX9005368,United Kingdom,Europe,United Kingdom: Wales,Ovis aries,Illumina MiSeq,Foot,not collected,159-B65,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:31:00Z,1,Sample-159-B65,Sample-159-B65,BIOP,SRP278242,B19-3-BIOP
SRR12514706,AMPLICON,495,62783472,PRJNA658364,SAMN15867679,Metagenome or environmental,31312946,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",CODD,SRX9005367,United Kingdom,Europe,United Kingdom: Wales,Ovis aries,Illumina MiSeq,Foot,not collected,158-B64,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:31:00Z,1,Sample-158-B64,Sample-158-B64,BIOP,SRP278242,B16-2-BIOP
SRR12514707,AMPLICON,495,41354439,PRJNA658364,SAMN15867546,Metagenome or environmental,19990046,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",B_HEALTHY,SRX9005366,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,107-B13,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:31:00Z,1,Sample-107-B13,Sample-107-B13,8,SRP278242,23-8-F3
SRR12514708,AMPLICON,493,575002,PRJNA658364,SAMN15867678,Metagenome or environmental,360751,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",CODD,SRX9005365,United Kingdom,Europe,United Kingdom: Wales,Ovis aries,Illumina MiSeq,Foot,not collected,157-B63,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-157-B63,Sample-157-B63,BIOP,SRP278242,B9-2-BIOP
SRR12514709,AMPLICON,494,978132,PRJNA658364,SAMN15867677,Metagenome or environmental,554410,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",CODD,SRX9005364,United Kingdom,Europe,United Kingdom: Wales,Ovis aries,Illumina MiSeq,Foot,not collected,156-B62,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-156-B62,Sample-156-B62,BIOP,SRP278242,B11-2-BIOP
SRR12514710,AMPLICON,495,57494921,PRJNA658364,SAMN15867676,Metagenome or environmental,28849166,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",CODD,SRX9005363,United Kingdom,Europe,United Kingdom: Wales,Ovis aries,Illumina MiSeq,Foot,not collected,155-B61,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:31:00Z,1,Sample-155-B61,Sample-155-B61,BIOP,SRP278242,B13-2-BIOP
SRR12514711,AMPLICON,493,58588914,PRJNA658364,SAMN15867675,Metagenome or environmental,29292730,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",CODD,SRX9005362,United Kingdom,Europe,United Kingdom: Wales,Ovis aries,Illumina MiSeq,Foot,not collected,154-B60,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:31:00Z,1,Sample-154-B60,Sample-154-B60,BIOP,SRP278242,B14-2-BIOP
SRR12514712,AMPLICON,494,43736547,PRJNA658364,SAMN15867674,Metagenome or environmental,21648832,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",CODD,SRX9005361,United Kingdom,Europe,United Kingdom: Wales,Ovis aries,Illumina MiSeq,Foot,not collected,153-B59,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:31:00Z,1,Sample-153-B59,Sample-153-B59,BIOP,SRP278242,B12-2-BIOP
SRR12514713,AMPLICON,495,59964800,PRJNA658364,SAMN15867673,Metagenome or environmental,28570493,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",CODD,SRX9005360,United Kingdom,Europe,United Kingdom: Wales,Ovis aries,Illumina MiSeq,Foot,not collected,152-B58,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:31:00Z,1,Sample-152-B58,Sample-152-B58,BIOP,SRP278242,B10-2-BIOP
SRR12514714,AMPLICON,495,86873299,PRJNA658364,SAMN15867672,Metagenome or environmental,41280803,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",CODD,SRX9005359,United Kingdom,Europe,United Kingdom: Wales,Ovis aries,Illumina MiSeq,Foot,not collected,151-B57,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:31:00Z,1,Sample-151-B57,Sample-151-B57,BIOP,SRP278242,B15-2-BIOP
SRR12514715,AMPLICON,494,39367008,PRJNA658364,SAMN15867671,Metagenome or environmental,19175268,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",CODD,SRX9005358,United Kingdom,Europe,United Kingdom: Wales,Ovis aries,Illumina MiSeq,Foot,not collected,150-B56,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:31:00Z,1,Sample-150-B56,Sample-150-B56,BIOP,SRP278242,B8-1-BIOP
SRR12514716,AMPLICON,495,34661954,PRJNA658364,SAMN15867670,Metagenome or environmental,16408829,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",CODD,SRX9005357,United Kingdom,Europe,United Kingdom: Wales,Ovis aries,Illumina MiSeq,Foot,not collected,149-B55,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:31:00Z,1,Sample-149-B55,Sample-149-B55,BIOP,SRP278242,B1-1-BIOP
SRR12514717,AMPLICON,495,83664255,PRJNA658364,SAMN15867669,Metagenome or environmental,40815566,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",CODD,SRX9005356,United Kingdom,Europe,United Kingdom: Wales,Ovis aries,Illumina MiSeq,Foot,not collected,148-B54,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:31:00Z,1,Sample-148-B54,Sample-148-B54,BIOP,SRP278242,B4-1-BIOP
SRR12514718,AMPLICON,495,43616484,PRJNA658364,SAMN15867544,Metagenome or environmental,20917650,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",E_CODD,SRX9005355,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,105-B11,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:31:00Z,1,Sample-105-B11,Sample-105-B11,5,SRP278242,41-5-F2
SRR12514719,AMPLICON,495,47539378,PRJNA658364,SAMN15867668,Metagenome or environmental,23141096,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",CODD,SRX9005354,United Kingdom,Europe,United Kingdom: Wales,Ovis aries,Illumina MiSeq,Foot,not collected,147-B53,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:31:00Z,1,Sample-147-B53,Sample-147-B53,BIOP,SRP278242,B2-1-BIOP
SRR12514720,AMPLICON,493,55517902,PRJNA658364,SAMN15867667,Metagenome or environmental,26806033,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",CODD,SRX9005353,United Kingdom,Europe,United Kingdom: Wales,Ovis aries,Illumina MiSeq,Foot,not collected,146-B52,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:31:00Z,1,Sample-146-B52,Sample-146-B52,BIOP,SRP278242,B6-1-BIOP
SRR12514721,AMPLICON,494,78029924,PRJNA658364,SAMN15867666,Metagenome or environmental,37285314,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",CODD,SRX9005352,United Kingdom,Europe,United Kingdom: Wales,Ovis aries,Illumina MiSeq,Foot,not collected,145-B51,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:32:00Z,1,Sample-145-B51,Sample-145-B51,BIOP,SRP278242,B5-1-BIOP
SRR12514722,AMPLICON,496,66338422,PRJNA658364,SAMN15867665,Metagenome or environmental,32132739,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",CODD,SRX9005351,United Kingdom,Europe,United Kingdom: Wales,Ovis aries,Illumina MiSeq,Foot,not collected,144-B50,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:31:00Z,1,Sample-144-B50,Sample-144-B50,BIOP,SRP278242,B7-1-BIOP
SRR12514723,AMPLICON,493,71640914,PRJNA658364,SAMN15867664,Metagenome or environmental,34776720,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",CODD,SRX9005350,United Kingdom,Europe,United Kingdom: Wales,Ovis aries,Illumina MiSeq,Foot,not collected,143-B49,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:32:00Z,1,Sample-143-B49,Sample-143-B49,BIOP,SRP278242,B3-1-BIOP
SRR12514724,AMPLICON,494,65871496,PRJNA658364,SAMN15867647,Metagenome or environmental,32451662,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",G_CODD_T,SRX9005349,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,142-B48,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:31:00Z,1,Sample-142-B48,Sample-142-B48,12,SRP278242,47-12-F3
SRR12514725,AMPLICON,494,48798101,PRJNA658364,SAMN15867586,Metagenome or environmental,23465924,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",E_CODD,SRX9005348,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,141-B47,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:32:00Z,1,Sample-141-B47,Sample-141-B47,12,SRP278242,43-12-F3
SRR12514726,AMPLICON,494,65356849,PRJNA658364,SAMN15867584,Metagenome or environmental,31407346,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",E_CODD,SRX9005347,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,140-B46,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:32:00Z,1,Sample-140-B46,Sample-140-B46,12,SRP278242,38-12-F3
SRR12514727,AMPLICON,494,57542555,PRJNA658364,SAMN15867582,Metagenome or environmental,27774129,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",E_CODD,SRX9005346,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,138-B44,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:32:00Z,1,Sample-138-B44,Sample-138-B44,12,SRP278242,37-12-F3
SRR12514728,AMPLICON,494,59726181,PRJNA658364,SAMN15867580,Metagenome or environmental,28633773,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",E_CODD,SRX9005345,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,137-B43,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:32:00Z,1,Sample-137-B43,Sample-137-B43,12,SRP278242,35-12-F3
SRR12514729,AMPLICON,495,64536692,PRJNA658364,SAMN15867543,Metagenome or environmental,30482614,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",E_CODD,SRX9005344,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,104-B10,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:32:00Z,1,Sample-104-B10,Sample-104-B10,5,SRP278242,38-5-52
SRR12514730,AMPLICON,495,43393442,PRJNA658364,SAMN15867578,Metagenome or environmental,20732217,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",B_HEALTHY,SRX9005343,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,136-B42,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:32:00Z,1,Sample-136-B42,Sample-136-B42,12,SRP278242,23-12-F3
SRR12514731,AMPLICON,494,42326677,PRJNA658364,SAMN15867577,Metagenome or environmental,20129640,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",E_CODD,SRX9005342,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,134-B40,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:32:00Z,1,Sample-134-B40,Sample-134-B40,14,SRP278242,39-14-F3
SRR12514732,AMPLICON,494,56229788,PRJNA658364,SAMN15867575,Metagenome or environmental,26219873,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",E_CODD,SRX9005341,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,133-B39,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:32:00Z,1,Sample-133-B39,Sample-133-B39,14,SRP278242,38-14-F3
SRR12514733,AMPLICON,495,92003680,PRJNA658364,SAMN15867574,Metagenome or environmental,42739831,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",E_CODD,SRX9005340,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,132-B38,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:32:00Z,1,Sample-132-B38,Sample-132-B38,14,SRP278242,35-14-F3
SRR12514734,AMPLICON,496,72594472,PRJNA658364,SAMN15867573,Metagenome or environmental,33702728,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",E_CODD,SRX9005339,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,131-B37,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:32:00Z,1,Sample-131-B37,Sample-131-B37,14,SRP278242,31-14-F3
SRR12514735,AMPLICON,496,55279115,PRJNA658364,SAMN15867570,Metagenome or environmental,26004693,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",B_HEALTHY,SRX9005338,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,130-B36,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:32:00Z,1,Sample-130-B36,Sample-130-B36,14,SRP278242,21-14-F3
SRR12514736,AMPLICON,495,62346314,PRJNA658364,SAMN15867569,Metagenome or environmental,29011170,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",E_CODD,SRX9005337,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,128-B34,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:32:00Z,1,Sample-128-B34,Sample-128-B34,9,SRP278242,38-9-F1
SRR12514737,AMPLICON,494,100143364,PRJNA658364,SAMN15867568,Metagenome or environmental,47490059,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",E_CODD,SRX9005336,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,126-B32,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:32:00Z,1,Sample-126-B32,Sample-126-B32,9,SRP278242,35-9-F1
SRR12514738,AMPLICON,494,59698817,PRJNA658364,SAMN15867567,Metagenome or environmental,28124515,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",E_CODD,SRX9005335,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,125-B31,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:32:00Z,1,Sample-125-B31,Sample-125-B31,9,SRP278242,31-9-F1
SRR12514739,AMPLICON,494,60601225,PRJNA658364,SAMN15867566,Metagenome or environmental,29154416,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",B_HEALTHY,SRX9005334,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,124-B30,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:32:00Z,1,Sample-124-B30,Sample-124-B30,9,SRP278242,21-9-F1
SRR12514740,AMPLICON,495,48004417,PRJNA658364,SAMN15867542,Metagenome or environmental,22938379,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",E_CODD,SRX9005333,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,103-B9,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:32:00Z,1,Sample-103-B9,Sample-103-B9,5,SRP278242,35-5-F2
SRR12514741,AMPLICON,495,47439912,PRJNA658364,SAMN15867653,Metagenome or environmental,22717459,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",G_CODD_T,SRX9005332,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,123-B29,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:32:00Z,1,Sample-123-B29,Sample-123-B29,23,SRP278242,47-23-F4
SRR12514742,AMPLICON,494,38394049,PRJNA658364,SAMN15867646,Metagenome or environmental,18530752,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",G_CODD_T,SRX9005331,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,122-B28,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:32:00Z,1,Sample-122-B28,Sample-122-B28,8,SRP278242,47-8-F3
SRR12514743,AMPLICON,495,33234638,PRJNA658364,SAMN15867562,Metagenome or environmental,15737596,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",E_CODD,SRX9005330,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,121-B27,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:32:00Z,1,Sample-121-B27,Sample-121-B27,8,SRP278242,41-5-F4
